"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"territories",2026-02-07,"0.1",2,2026-01-31,"pct wk covid lab det",1,"quantile"
"territories",2026-02-07,"0.25",4,2026-01-31,"pct wk covid lab det",1,"quantile"
"territories",2026-02-07,"0.5",5,2026-01-31,"pct wk covid lab det",1,"quantile"
"territories",2026-02-07,"0.75",7,2026-01-31,"pct wk covid lab det",1,"quantile"
"territories",2026-02-07,"0.9",8,2026-01-31,"pct wk covid lab det",1,"quantile"
"territories",2026-02-07,"0.975",11,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.025",0,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.1",0,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.25",1,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.5",3,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.75",5,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.9",6,2026-01-31,"pct wk covid lab det",1,"quantile"
"yt",2026-02-07,"0.975",9,2026-01-31,"pct wk covid lab det",1,"quantile"
"ab",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"ab",2026-02-14,"0.1",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"ab",2026-02-14,"0.25",2,2026-01-31,"pct wk covid lab det",2,"quantile"
"ab",2026-02-14,"0.5",4,2026-01-31,"pct wk covid lab det",2,"quantile"
"ab",2026-02-14,"0.75",6,2026-01-31,"pct wk covid lab det",2,"quantile"
"ab",2026-02-14,"0.9",8,2026-01-31,"pct wk covid lab det",2,"quantile"
"ab",2026-02-14,"0.975",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.1",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.25",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.5",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.75",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.9",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"atlantic",2026-02-14,"0.975",14,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.1",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.25",2,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.5",4,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.75",6,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.9",8,2026-01-31,"pct wk covid lab det",2,"quantile"
"bc",2026-02-14,"0.975",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.1",2,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.25",4,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.5",6,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.75",8,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.9",10,2026-01-31,"pct wk covid lab det",2,"quantile"
"ca",2026-02-14,"0.975",13,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.1",1,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.25",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.5",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.75",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.9",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"mb",2026-02-14,"0.975",12,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.025",2,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.1",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.25",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.5",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.75",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.9",13,2026-01-31,"pct wk covid lab det",2,"quantile"
"nb",2026-02-14,"0.975",16,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.1",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.25",1,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.5",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.75",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.9",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"nl",2026-02-14,"0.975",10,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.1",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.25",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.5",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.75",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.9",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"ns",2026-02-14,"0.975",14,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.1",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.25",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.5",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.75",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.9",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"nt",2026-02-14,"0.975",14,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.1",1,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.25",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.5",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.75",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.9",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"nu",2026-02-14,"0.975",12,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.025",0,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.1",3,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.25",5,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.5",7,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.75",9,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.9",11,2026-01-31,"pct wk covid lab det",2,"quantile"
"on",2026-02-14,"0.975",14,2026-01-31,"pct wk covid lab det",2,"quantile"
