"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"atlantic",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.75,12
"atlantic",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.9,13.5
"atlantic",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.975,16.25
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.025,0
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.1,0
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.25,0.5
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.5,1
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.75,1.25
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.9,2
"atlantic",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.975,6.75
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.025,0
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.1,0
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.25,0
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.5,0
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.75,0.5
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.9,1.5
"atlantic",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.975,4.25
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.025,5.25
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.1,8
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.25,9.5
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.5,11
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.75,12.75
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.9,14.25
"atlantic",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.975,16.75
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.025,0
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.1,0
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.25,0
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.5,1
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.75,1.5
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.9,3
"atlantic",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.975,8.75
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.025,0
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.1,0
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.25,0
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.5,0.25
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.75,0.5
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.9,1.75
"atlantic",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.975,5
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.025,4.5
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.1,7.5
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.25,9.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.5,11
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.75,12.75
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.9,14.5
"atlantic",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.975,17.5
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.025,0
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.1,0
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.25,0.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.5,1.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.75,1.75
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.9,4.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.975,11.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.025,0
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.1,0
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.25,0
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.5,0.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.75,1.25
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.9,2.5
"atlantic",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.975,6
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.025,6.5
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.1,6.75
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.25,6.75
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.5,7
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.75,7.5
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.9,7.75
"bc",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.975,8
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.025,1.25
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.1,1.75
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.25,2
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.5,2
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.75,2
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.9,2.25
"bc",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.975,3
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.025,0.75
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.1,0.75
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.25,1
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.5,1
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.75,1
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.9,1.25
"bc",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.975,1.5
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.025,2.75
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.1,5.5
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.25,6.75
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.5,7.5
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.75,9
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.9,10
"bc",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.975,12.75
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.025,0
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.1,0.5
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.25,1.5
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.5,2
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.75,2.25
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.9,3.25
"bc",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.975,7.5
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.025,0
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.1,0
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.25,1
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.5,1
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.75,1.25
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.9,2
"bc",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.975,4.5
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.025,1.75
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.1,4.5
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.25,6
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.5,7.25
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.75,9
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.9,10.75
"bc",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.975,13
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.025,0
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.1,0.25
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.25,1.5
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.5,2
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.75,2.5
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.9,4.25
"bc",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.975,9.25
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.025,0
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.1,0.25
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.25,0.75
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.5,1.25
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.75,1.75
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.9,2.75
"bc",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.975,5.5
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.025,1.5
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.1,4
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.25,5.5
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.5,7.25
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.75,9
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.9,11
"bc",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.975,14
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.025,0
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.1,0
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.25,1.25
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.5,2.25
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.75,3
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.9,5.25
"bc",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.975,12
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.025,0
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.1,0.25
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.25,1
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.5,1.5
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.75,2
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.9,3.5
"bc",3,"2025-10-25","2025-11-15","pct wk rsv lab det","quantile",0.975,6.75
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.025,7.5
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.1,7.75
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.25,8
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.5,8
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.75,8.25
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.9,8.25
"ca",0,"2025-10-25","2025-10-25","pct wk covid lab det","quantile",0.975,8.75
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.025,0.5
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.1,0.75
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.25,1
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.5,1
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.75,1
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.9,1.25
"ca",0,"2025-10-25","2025-10-25","pct wk flu lab det","quantile",0.975,1.75
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.025,0
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.1,0
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.25,0
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.5,0
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.75,0.25
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.9,0.5
"ca",0,"2025-10-25","2025-10-25","pct wk rsv lab det","quantile",0.975,0.75
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.025,4.25
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.1,6.25
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.25,7.25
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.5,8
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.75,9.25
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.9,10.5
"ca",1,"2025-10-25","2025-11-01","pct wk covid lab det","quantile",0.975,12.5
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.025,0
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.1,0.25
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.25,0.75
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.5,1
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.75,1.5
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.9,2.75
"ca",1,"2025-10-25","2025-11-01","pct wk flu lab det","quantile",0.975,6.5
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.025,0
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.1,0
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.25,0
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.5,0.25
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.75,1
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.9,1.5
"ca",1,"2025-10-25","2025-11-01","pct wk rsv lab det","quantile",0.975,3.75
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.025,3.25
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.1,5.5
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.25,6.75
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.5,8
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.75,9.5
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.9,11
"ca",2,"2025-10-25","2025-11-08","pct wk covid lab det","quantile",0.975,13
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.025,0
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.1,0.25
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.25,1
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.5,1.5
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.75,2
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.9,3.75
"ca",2,"2025-10-25","2025-11-08","pct wk flu lab det","quantile",0.975,9
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.025,0
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.1,0
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.25,0
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.5,0.5
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.75,1
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.9,1.75
"ca",2,"2025-10-25","2025-11-08","pct wk rsv lab det","quantile",0.975,4.5
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.025,2.25
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.1,4.75
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.25,6.25
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.5,7.75
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.75,9.5
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.9,10.75
"ca",3,"2025-10-25","2025-11-15","pct wk covid lab det","quantile",0.975,13.5
"ca",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.025,0
"ca",3,"2025-10-25","2025-11-15","pct wk flu lab det","quantile",0.1,0.25
