"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.9,4.6
"ab",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.975,8
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.025,28.4
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.1,29.4
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.25,30.6
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.5,31.8
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.75,33.2
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.9,37.8
"ab",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.975,41.2
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.025,2
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.1,2.4
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.25,2.6
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.5,2.8
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.75,3
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.9,3.4
"ab",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.975,5.4
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.025,1.2
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.1,2.6
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.25,3.4
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.5,4.2
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.75,5
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.9,6.2
"ab",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.975,11.2
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.025,22.8
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.1,26.8
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.25,28.8
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.5,30.8
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.75,34
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.9,38.6
"ab",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.975,43.6
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.025,0.6
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.1,1.8
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.25,2.8
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.5,3
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.75,3.2
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.9,4.4
"ab",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.975,7.8
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.025,1.2
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.1,2.2
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.25,3.4
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.5,4.4
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.75,5.2
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.9,6.6
"ab",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.975,11.8
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.025,19
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.1,24.8
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.25,27
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.5,29.4
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.75,34.2
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.9,40
"ab",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.975,46.2
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.025,0.6
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.1,1.8
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.25,2.8
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.5,3.2
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.75,4
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.9,5
"ab",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.975,8.8
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.025,0.8
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.1,2
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.25,3.4
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.5,4.6
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.75,5.8
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.9,7.2
"ab",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.975,12.6
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.025,15.2
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.1,22
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.25,24.8
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.5,27.8
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.75,31
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.9,40
"ab",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.975,49
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.025,0.4
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.1,1.4
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.25,2.4
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.5,3
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.75,3.8
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.9,5.8
"ab",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.975,9.6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.025,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.1,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.25,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.5,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.75,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.9,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.975,28
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.025,6
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.1,8
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.25,10
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.5,13
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.75,17
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.9,24
"atlantic",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.975,35
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.025,1
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.1,1
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.25,1
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.5,1
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.75,2
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.9,2
"atlantic",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.975,2
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.025,5.2
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.1,5.6
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.25,5.8
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.5,6
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.75,6.2
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.9,6.4
"atlantic",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.975,11.4
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.025,23
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.1,23.8
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.25,24.8
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.5,25.8
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.75,26.6
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.9,28.4
"atlantic",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.975,31.4
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.025,2.2
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.1,2.4
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.25,2.6
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.5,2.6
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.75,2.8
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.9,3.2
"atlantic",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.975,3.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.025,2.2
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.1,4.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.25,5.2
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.5,6.2
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.75,7.2
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.9,8
"atlantic",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.975,14.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.025,18.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.1,22
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.25,23.8
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.5,25.4
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.75,27.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.9,30.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.975,34.2
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.025,0.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.1,1.6
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.25,2.4
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.5,2.8
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.75,3.2
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.9,4
"atlantic",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.975,6.4
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.025,1.6
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.1,3.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.25,5
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.5,6.2
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.75,7.4
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.9,8.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.975,15.2
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.025,15.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.1,20.6
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.25,22.6
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.5,24.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.75,27.6
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.9,31.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.975,36.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.025,0.4
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.1,1.4
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.25,2.4
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.5,2.8
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.75,3.2
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.9,4.2
"atlantic",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.975,7.4
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.025,1.6
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.1,3.6
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.25,5
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.5,6.4
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.75,7.6
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.9,9.2
"atlantic",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.975,15.8
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.025,12.8
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.1,18.6
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.25,21
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.5,23.4
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.75,27
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.9,33.2
"atlantic",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.975,39
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.025,0.4
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.1,1.2
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.25,2.4
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.5,2.8
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.75,3.4
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.9,4.8
"atlantic",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.975,8.2
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.025,4
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.1,4
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.25,4
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.5,4
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.75,4
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.9,4
"bc",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.975,4
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.025,5
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.1,5
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.25,8
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.5,10
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.75,13
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.9,20
"bc",-1,"2026-01-03","2025-12-27","pct wk flu lab det","quantile",0.975,29
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.025,2
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.1,2
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.25,2
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.5,3
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.75,4
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.9,5
"bc",-1,"2026-01-03","2025-12-27","pct wk rsv lab det","quantile",0.975,5
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.025,2
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.1,2.2
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.25,2.2
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.5,2.4
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.75,2.6
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.9,2.8
"bc",0,"2026-01-03","2026-01-03","pct wk covid lab det","quantile",0.975,3.2
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.025,20
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.1,20.8
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.25,21.4
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.5,22.2
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.75,23
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.9,24.8
"bc",0,"2026-01-03","2026-01-03","pct wk flu lab det","quantile",0.975,27.4
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.025,3.6
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.1,4
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.25,4.2
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.5,4.6
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.75,4.8
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.9,5
"bc",0,"2026-01-03","2026-01-03","pct wk rsv lab det","quantile",0.975,5.6
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.025,0.6
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.1,1
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.25,2
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.5,2.8
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.75,3.6
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.9,4.8
"bc",1,"2026-01-03","2026-01-10","pct wk covid lab det","quantile",0.975,6.6
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.025,16.4
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.1,19.4
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.25,21.2
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.5,22
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.75,23.4
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.9,26.8
"bc",1,"2026-01-03","2026-01-10","pct wk flu lab det","quantile",0.975,30.6
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.025,1.2
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.1,3
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.25,3.6
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.5,4.2
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.75,4.4
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.9,5.4
"bc",1,"2026-01-03","2026-01-10","pct wk rsv lab det","quantile",0.975,8
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.025,0.6
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.1,1
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.25,2
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.5,2.6
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.75,4
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.9,5.4
"bc",2,"2026-01-03","2026-01-17","pct wk covid lab det","quantile",0.975,7.4
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.025,13.6
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.1,17.8
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.25,19.8
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.5,21.4
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.75,23.2
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.9,27.2
"bc",2,"2026-01-03","2026-01-17","pct wk flu lab det","quantile",0.975,33
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.025,1
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.1,3
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.25,3.8
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.5,4.2
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.75,4.8
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.9,6
"bc",2,"2026-01-03","2026-01-17","pct wk rsv lab det","quantile",0.975,9
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.025,0.6
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.1,1
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.25,1.6
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.5,3
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.75,4.4
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.9,6
"bc",3,"2026-01-03","2026-01-24","pct wk covid lab det","quantile",0.975,8
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.025,11.4
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.1,17
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.25,19.2
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.5,20.8
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.75,23.4
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.9,27.6
"bc",3,"2026-01-03","2026-01-24","pct wk flu lab det","quantile",0.975,35.6
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.025,0.8
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.1,2.6
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.25,3.6
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.5,4.2
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.75,5
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.9,6.4
"bc",3,"2026-01-03","2026-01-24","pct wk rsv lab det","quantile",0.975,10.4
"ca",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.025,6
"ca",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.1,6
"ca",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.25,6
"ca",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.5,6
"ca",-1,"2026-01-03","2025-12-27","pct wk covid lab det","quantile",0.75,6
