"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.1,2.5
"ab",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.25,3.5
"ab",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.5,3.75
"ab",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.75,3.75
"ab",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.9,5
"ab",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.975,7.75
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.025,0
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.1,0.25
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.25,0.75
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.5,1.75
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.75,3.25
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.9,4.75
"ab",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.975,7
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.025,1.25
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.1,5.5
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.25,7.75
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.5,9
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.75,9.5
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.9,12
"ab",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.975,18.75
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.025,0
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.1,1.75
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.25,2.75
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.5,3.75
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.75,4
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.9,5
"ab",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.975,8.5
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.025,0
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.1,0.5
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.25,1
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.5,2.25
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.75,4
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.9,5.75
"ab",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.975,8
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.025,1
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.1,4.75
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.25,7.75
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.5,9
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.75,10
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.9,13.25
"ab",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.975,21.25
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.025,0
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.1,1
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.25,2.75
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.5,3.25
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.75,4
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.9,5.75
"ab",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.975,9.25
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.025,1.25
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.1,1.5
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.25,1.75
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.5,2
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.75,2.25
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.9,2.5
"atlantic",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.975,2.75
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.025,10.75
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.1,11.75
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.25,12
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.5,12
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.75,12.25
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.9,12.5
"atlantic",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.975,13.5
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.025,5.5
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.1,5.75
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.25,6
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.5,6
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.75,6.25
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.9,6.25
"atlantic",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.975,6.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.025,0
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.1,0.25
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.25,1
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.5,2
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.75,3
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.9,4
"atlantic",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.975,6.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.025,5.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.1,9.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.25,11.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.5,11.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.75,12.5
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.9,14
"atlantic",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.975,18.5
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.025,2.5
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.1,5
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.25,5.75
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.5,6
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.75,6.25
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.9,7
"atlantic",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.975,9.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.025,0
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.1,0
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.25,0.5
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.5,2.25
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.75,3.25
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.9,5
"atlantic",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.975,7.5
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.025,2.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.1,8.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.25,10.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.5,11.25
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.75,12.5
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.9,14.5
"atlantic",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.975,20.5
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.025,1.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.1,4.5
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.25,5.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.5,6.25
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.75,6.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.9,7.75
"atlantic",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.975,11
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.025,0
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.1,0
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.25,0.5
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.5,2.25
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.75,4
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.9,5.75
"atlantic",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.975,8.5
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.025,2
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.1,7
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.25,9.75
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.5,10.75
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.75,12.25
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.9,14.75
"atlantic",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.975,22.25
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.025,1
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.1,4
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.25,5.5
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.5,6
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.75,6.5
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.9,8.25
"atlantic",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.975,11.5
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.025,1.25
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.1,1.5
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.25,1.75
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.5,2
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.75,2.25
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.9,2.5
"bc",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.975,2.75
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.025,4.75
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.1,5.75
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.25,6
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.5,6
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.75,6.25
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.9,6.5
"bc",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.975,7.5
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.025,5.5
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.1,5.75
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.25,6
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.5,6
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.75,6
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.9,6.25
"bc",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.975,6.5
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.025,0
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.1,0.25
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.25,1.25
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.5,2
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.75,3.25
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.9,4.25
"bc",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.975,6.75
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.025,0.5
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.1,4
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.25,5.75
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.5,6
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.75,6.5
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.9,8
"bc",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.975,12.5
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.025,2.5
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.1,5
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.25,6
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.5,6
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.75,6.25
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.9,6.75
"bc",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.975,9.5
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.025,0
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.1,0
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.25,0.5
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.5,2.25
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.75,3
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.9,4.75
"bc",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.975,7.5
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.025,0.5
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.1,3.25
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.25,5.5
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.5,6.25
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.75,7
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.9,9.25
"bc",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.975,15
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.025,1.5
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.1,4.25
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.25,5.5
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.5,6
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.75,6.25
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.9,7.5
"bc",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.975,10.25
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.025,0
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.1,0
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.25,0.5
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.5,2.25
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.75,4
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.9,5.5
"bc",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.975,8.25
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.025,0
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.1,2.25
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.25,5
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.5,6
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.75,7.25
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.9,10
"bc",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.975,17.25
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.025,1.25
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.1,3.75
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.25,5.25
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.5,5.75
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.75,6.25
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.9,7.75
"bc",3,"2026-04-04","2026-04-25","pct wk rsv lab det","quantile",0.975,10.75
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.025,2.25
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.1,2.75
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.25,2.75
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.5,3
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.75,3
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.9,3.25
"ca",0,"2026-04-04","2026-04-04","pct wk covid lab det","quantile",0.975,3.25
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.025,4.5
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.1,5.5
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.25,6
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.5,6
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.75,6
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.9,6.25
"ca",0,"2026-04-04","2026-04-04","pct wk flu lab det","quantile",0.975,7
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.025,4.75
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.1,5
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.25,5
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.5,5
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.75,5.5
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.9,5.5
"ca",0,"2026-04-04","2026-04-04","pct wk rsv lab det","quantile",0.975,5.75
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.025,0.25
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.1,1
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.25,2
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.5,3
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.75,4
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.9,4.75
"ca",1,"2026-04-04","2026-04-11","pct wk covid lab det","quantile",0.975,7.25
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.025,0.5
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.1,4
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.25,5.5
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.5,6
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.75,6.25
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.9,8
"ca",1,"2026-04-04","2026-04-11","pct wk flu lab det","quantile",0.975,12
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.025,2.25
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.1,4
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.25,5
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.5,5
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.75,5.75
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.9,6.75
"ca",1,"2026-04-04","2026-04-11","pct wk rsv lab det","quantile",0.975,8.5
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.025,0
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.1,0.5
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.25,1.75
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.5,3
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.75,4
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.9,5.5
"ca",2,"2026-04-04","2026-04-18","pct wk covid lab det","quantile",0.975,7.75
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.025,0
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.1,2.75
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.25,5
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.5,5.75
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.75,6.5
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.9,8.25
"ca",2,"2026-04-04","2026-04-18","pct wk flu lab det","quantile",0.975,14
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.025,1
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.1,3.5
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.25,4.5
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.5,4.75
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.75,5.5
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.9,6.5
"ca",2,"2026-04-04","2026-04-18","pct wk rsv lab det","quantile",0.975,9
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.025,0
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.1,0.5
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.25,1.75
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.5,3
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.75,4.5
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.9,6
"ca",3,"2026-04-04","2026-04-25","pct wk covid lab det","quantile",0.975,8.5
"ca",3,"2026-04-04","2026-04-25","pct wk flu lab det","quantile",0.025,0
