"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.5,10.2575
"ab",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.75,11.24625
"ab",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.9,11.95
"ab",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.975,12.95125
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.025,0.7875
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.1,1.8175
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.25,2.81125
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.5,3.7425
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.75,4.8125
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.9,5.955
"ab",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.975,7.2775
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.025,0.365
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.1,2.1075
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.25,3.6375
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.5,4.8425
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.75,6.19125
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.9,7.74
"ab",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.975,11.24125
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.025,6.14125
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.1,8.05625
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.25,9.0325
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.5,10.67125
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.75,11.75875
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.9,12.9225
"ab",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.975,15.025
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.025,0.8625
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.1,1.46375
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.25,2.6225
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.5,3.83625
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.75,5.0625
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.9,6.24625
"ab",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.975,7.625
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.025,0.14625
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.1,1.4125
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.25,3.45125
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.5,4.6875
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.75,6.17625
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.9,7.9375
"ab",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.975,12.32875
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.025,6.30875
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.1,8.6425
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.25,9.82
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.5,11.35125
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.75,12.87
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.9,14.1725
"ab",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.975,16.69375
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.025,0.5625
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.1,1.35
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.25,2.42125
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.5,3.80375
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.75,5.09875
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.9,6.36125
"ab",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.975,8.0225
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.025,0.05875
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.1,0.7225
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.25,2.9825
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.5,4.28875
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.75,5.91625
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.9,8.315
"ab",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.975,13.13375
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.025,5.8525
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.1,8.3775
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.25,9.93125
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.5,11.82875
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.75,13.50125
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.9,15.30375
"ab",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.975,18.0175
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.025,3.6825
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.1,4.24
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.25,5.2375
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.5,6.745
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.75,8.5525
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.9,9.55
"atlantic",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.975,10.0575
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.025,4.985
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.1,6.635
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.25,8.4975
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.5,11.62
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.75,14.6925
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.9,16.93
"atlantic",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.975,18.505
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.025,3.3325
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.1,3.7875
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.25,4.6325
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.5,6.1125
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.75,7.3175
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.9,8.2625
"atlantic",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.975,8.9175
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.025,4.685
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.1,5.15
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.25,5.79
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.5,6.7525
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.75,7.70375
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.9,8.355
"atlantic",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.975,8.9325
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.025,7.02
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.1,8.24625
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.25,9.3875
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.5,10.9625
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.75,12.4425
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.9,13.57375
"atlantic",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.975,14.9425
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.025,4.67
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.1,5.0475
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.25,5.65125
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.5,6.415
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.75,7.165
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.9,7.65625
"atlantic",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.975,8.15875
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.025,2.4925
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.1,4.01375
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.25,5.4325
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.5,6.67625
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.75,8.03375
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.9,9.51375
"atlantic",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.975,11.14875
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.025,4.055
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.1,6.9325
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.25,8.6325
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.5,10.2525
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.75,11.77375
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.9,13.445
"atlantic",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.975,16.68125
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.025,3.51125
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.1,4.92625
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.25,5.9525
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.5,6.74125
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.75,7.92875
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.9,8.85625
"atlantic",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.975,10.43375
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.025,2.0125
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.1,3.67875
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.25,4.9375
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.5,6.71375
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.75,8.365
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.9,9.62375
"atlantic",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.975,11.4775
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.025,2.3125
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.1,5.8275
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.25,7.57625
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.5,9.44125
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.75,11.25375
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.9,13.21375
"atlantic",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.975,16.8925
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.025,3.36625
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.1,5.3325
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.25,6.4075
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.5,7.54625
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.75,8.5475
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.9,9.685
"atlantic",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.975,11.90125
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.025,1.7825
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.1,3.38125
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.25,4.93125
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.5,6.66375
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.75,8.45875
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.9,10.04625
"atlantic",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.975,11.94375
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.025,1.55375
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.1,4.83125
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.25,7.1025
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.5,9.1775
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.75,11.2575
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.9,13.73125
"atlantic",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.975,18.115
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.025,3.45875
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.1,5.44125
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.25,6.88625
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.5,8.0525
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.75,9.46875
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.9,10.99
"atlantic",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.975,13.285
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.025,1.245
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.1,1.82
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.25,2.5075
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.5,3.5525
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.75,4.4975
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.9,5.235
"bc",-1,"2026-02-07","2026-01-31","pct wk covid lab det","quantile",0.975,5.985
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.025,5.1175
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.1,6.6925
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.25,8.5825
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.5,11.705
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.75,14.7775
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.9,16.9925
"bc",-1,"2026-02-07","2026-01-31","pct wk flu lab det","quantile",0.975,18.4175
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.025,4.6325
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.1,5.045
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.25,6.245
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.5,7.705
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.75,9.365
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.9,10.265
"bc",-1,"2026-02-07","2026-01-31","pct wk rsv lab det","quantile",0.975,10.9275
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.025,1.94125
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.1,2.47625
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.25,2.94
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.5,3.56125
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.75,4.195
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.9,4.55875
"bc",0,"2026-02-07","2026-02-07","pct wk covid lab det","quantile",0.975,5.20625
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.025,6.955
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.1,8.45375
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.25,9.4925
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.5,11.17
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.75,12.57625
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.9,13.75625
"bc",0,"2026-02-07","2026-02-07","pct wk flu lab det","quantile",0.975,15.07625
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.025,6.18125
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.1,6.73375
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.25,7.325
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.5,8.225
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.75,9.07625
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.9,9.6925
"bc",0,"2026-02-07","2026-02-07","pct wk rsv lab det","quantile",0.975,10.195
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.025,0.39625
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.1,1.2025
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.25,2.335
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.5,3.4775
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.75,4.345
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.9,5.3525
"bc",1,"2026-02-07","2026-02-14","pct wk covid lab det","quantile",0.975,7.12125
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.025,4.11125
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.1,7.185
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.25,8.845
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.5,10.6275
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.75,12.235
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.9,13.90375
"bc",1,"2026-02-07","2026-02-14","pct wk flu lab det","quantile",0.975,16.96375
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.025,4.7775
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.1,6.63
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.25,7.4075
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.5,8.4575
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.75,9.64625
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.9,10.585
"bc",1,"2026-02-07","2026-02-14","pct wk rsv lab det","quantile",0.975,12.05
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.025,0.325
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.1,1.09375
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.25,2.18375
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.5,3.34625
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.75,4.51
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.9,5.91125
"bc",2,"2026-02-07","2026-02-21","pct wk covid lab det","quantile",0.975,7.62625
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.025,2.54875
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.1,6.1325
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.25,8.0625
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.5,9.9225
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.75,11.65625
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.9,13.86125
"bc",2,"2026-02-07","2026-02-21","pct wk flu lab det","quantile",0.975,17.685
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.025,4.63875
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.1,6.55375
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.25,7.62875
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.5,8.64125
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.75,10.0425
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.9,11.205
"bc",2,"2026-02-07","2026-02-21","pct wk rsv lab det","quantile",0.975,12.8575
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.025,0.375
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.1,0.90125
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.25,2.1725
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.5,3.64375
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.75,5.0525
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.9,6.38625
"bc",3,"2026-02-07","2026-02-28","pct wk covid lab det","quantile",0.975,8.26
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.025,1.47875
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.1,4.64625
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.25,7.13125
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.5,9.38125
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.75,11.415
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.9,13.80375
"bc",3,"2026-02-07","2026-02-28","pct wk flu lab det","quantile",0.975,18.39
"bc",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.025,4.47
"bc",3,"2026-02-07","2026-02-28","pct wk rsv lab det","quantile",0.1,6.36125
