reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-02-14,2026-03-07,3,ab,pct wk covid lab det,quantile,0.975,6.8
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.025,3.1
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.1,3.9
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.25,4.7
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.5,5.6
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.75,6.4
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.9,7.1
2026-02-14,2026-02-07,-1,atlantic,pct wk covid lab det,quantile,0.975,7.9
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.025,3.4
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.1,4.4
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.25,5
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.5,5.7
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.75,6.4
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.9,7.1
2026-02-14,2026-02-14,0,atlantic,pct wk covid lab det,quantile,0.975,7.9
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.025,3.2
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.1,3.9
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.25,4.6
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.5,5.3
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.75,6.1
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.9,6.8
2026-02-14,2026-02-21,1,atlantic,pct wk covid lab det,quantile,0.975,7.6
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.025,2.7
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.1,3.7
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.25,4.4
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.5,5.2
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.75,6.1
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.9,6.8
2026-02-14,2026-02-28,2,atlantic,pct wk covid lab det,quantile,0.975,7.7
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.025,2.2
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.1,3.2
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.25,3.9
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.5,4.6
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.75,5.5
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.9,6.3
2026-02-14,2026-03-07,3,atlantic,pct wk covid lab det,quantile,0.975,7.1
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.025,0.9
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.1,1.8
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.25,2.5
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.5,3.3
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.75,4.3
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.9,5
2026-02-14,2026-02-07,-1,bc,pct wk covid lab det,quantile,0.975,6.1
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.025,0.8
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.1,1.6
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.25,2.3
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.5,3
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.75,3.5
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.9,4.2
2026-02-14,2026-02-14,0,bc,pct wk covid lab det,quantile,0.975,5
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.025,1
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.1,1.7
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.25,2.2
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.5,2.8
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.75,3.3
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.9,3.9
2026-02-14,2026-02-21,1,bc,pct wk covid lab det,quantile,0.975,4.5
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.025,1.2
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.1,1.7
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.25,2.2
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.5,2.8
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.75,3.4
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.9,3.9
2026-02-14,2026-02-28,2,bc,pct wk covid lab det,quantile,0.975,4.6
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.025,0.8
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.1,1.4
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.25,1.9
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.5,2.3
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.75,2.9
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.9,3.3
2026-02-14,2026-03-07,3,bc,pct wk covid lab det,quantile,0.975,4.1
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.025,3.4
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.1,4
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.25,4.6
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.5,5.2
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.75,5.8
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.9,6.4
2026-02-14,2026-02-07,-1,ca,pct wk covid lab det,quantile,0.975,7.2
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.025,3.6
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.1,4.3
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.25,4.8
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.5,5.3
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.75,5.9
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.9,6.4
2026-02-14,2026-02-14,0,ca,pct wk covid lab det,quantile,0.975,7.1
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.025,3.6
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.1,4.4
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.25,4.9
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.5,5.5
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.75,6.2
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.9,6.8
2026-02-14,2026-02-21,1,ca,pct wk covid lab det,quantile,0.975,7.6
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.025,3.6
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.1,4.4
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.25,5.1
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.5,5.9
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.75,6.9
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.9,7.7
2026-02-14,2026-02-28,2,ca,pct wk covid lab det,quantile,0.975,8.6
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.025,3.3
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.1,4.5
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.25,5.3
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.5,6.2
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.75,7.1
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.9,8.2
2026-02-14,2026-03-07,3,ca,pct wk covid lab det,quantile,0.975,9.1
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.025,1.2
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.1,2.8
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.25,4.1
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.5,5.6
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.75,7.2
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.9,8.6
2026-02-14,2026-02-07,-1,mb,pct wk covid lab det,quantile,0.975,10
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.025,1.9
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.1,3.3
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.25,4.4
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.5,5.6
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.75,6.8
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.9,8
2026-02-14,2026-02-14,0,mb,pct wk covid lab det,quantile,0.975,9.4
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.025,1.6
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.1,2.8
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.25,3.8
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.5,4.9
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.75,6.2
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.9,7.4
2026-02-14,2026-02-21,1,mb,pct wk covid lab det,quantile,0.975,8.8
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.025,1.9
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.1,2.9
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.25,3.9
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.5,4.9
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.75,5.9
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.9,7
2026-02-14,2026-02-28,2,mb,pct wk covid lab det,quantile,0.975,8.3
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.025,1.1
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.1,2.1
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.25,2.9
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.5,3.8
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.75,4.7
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.9,5.7
2026-02-14,2026-03-07,3,mb,pct wk covid lab det,quantile,0.975,7.1
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.025,5.7
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.1,6.7
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.25,7.8
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.5,8.6
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.75,9.7
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.9,10.5
2026-02-14,2026-02-07,-1,nb,pct wk covid lab det,quantile,0.975,11.4
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.025,5
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.1,5.9
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.25,6.7
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.5,7.5
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.75,8.2
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.9,8.9
2026-02-14,2026-02-14,0,nb,pct wk covid lab det,quantile,0.975,9.9
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.025,4.5
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.1,5.4
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.25,6.2
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.5,7
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.75,7.7
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.9,8.5
2026-02-14,2026-02-21,1,nb,pct wk covid lab det,quantile,0.975,9.4
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.025,3.9
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.1,4.8
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.25,5.5
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.5,6.4
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.75,7.2
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.9,8
2026-02-14,2026-02-28,2,nb,pct wk covid lab det,quantile,0.975,8.8
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.025,2.4
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.1,3.3
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.25,3.9
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.5,4.6
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.75,5.3
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.9,5.9
2026-02-14,2026-03-07,3,nb,pct wk covid lab det,quantile,0.975,6.8
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.1,0
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.25,0.3
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.5,1.9
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.75,3.8
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.9,5.3
2026-02-14,2026-02-07,-1,nl,pct wk covid lab det,quantile,0.975,6.9
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.1,0.5
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.25,1.5
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.5,2.5
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.75,3.6
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.9,4.8
2026-02-14,2026-02-14,0,nl,pct wk covid lab det,quantile,0.975,6.3
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.1,0.1
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.25,1.2
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.5,2.5
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.75,3.7
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.9,5
2026-02-14,2026-02-21,1,nl,pct wk covid lab det,quantile,0.975,6.7
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.1,0.2
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.25,1.2
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.5,2.4
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.75,3.8
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.9,5.4
2026-02-14,2026-02-28,2,nl,pct wk covid lab det,quantile,0.975,7.2
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.1,0
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.25,0.8
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.5,2.1
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.75,3.4
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.9,4.5
2026-02-14,2026-03-07,3,nl,pct wk covid lab det,quantile,0.975,6.6
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.1,1.3
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.25,2.9
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.5,4.6
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.75,6.1
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.9,7.6
2026-02-14,2026-02-07,-1,ns,pct wk covid lab det,quantile,0.975,9.1
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.025,2
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.1,3.5
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.25,4.8
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.5,5.9
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.75,7
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.9,8
2026-02-14,2026-02-14,0,ns,pct wk covid lab det,quantile,0.975,9.5
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.025,1.5
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.1,3.1
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.25,4.1
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.5,5.3
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.75,6.5
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.9,7.6
2026-02-14,2026-02-21,1,ns,pct wk covid lab det,quantile,0.975,9.2
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.025,1.7
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.1,3.1
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.25,4.1
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.5,5.2
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.75,6.5
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.9,7.7
2026-02-14,2026-02-28,2,ns,pct wk covid lab det,quantile,0.975,9.4
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.025,0.9
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.1,2.1
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.25,3.1
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.5,4.2
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.75,5.5
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.9,6.6
2026-02-14,2026-03-07,3,ns,pct wk covid lab det,quantile,0.975,8.2
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.1,0
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.25,1.7
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.5,5.7
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.75,9.4
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.9,12.9
2026-02-14,2026-02-07,-1,nt,pct wk covid lab det,quantile,0.975,16.9
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.1,1.4
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.25,3.7
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.5,5.8
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.75,8.5
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.9,10.9
2026-02-14,2026-02-14,0,nt,pct wk covid lab det,quantile,0.975,14.3
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.1,0
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.25,1.8
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.5,3.9
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.75,6.1
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.9,8.7
2026-02-14,2026-02-21,1,nt,pct wk covid lab det,quantile,0.975,11.8
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.1,0
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.25,1
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.5,2.5
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.75,3.9
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.9,5.4
2026-02-14,2026-02-28,2,nt,pct wk covid lab det,quantile,0.975,7.1
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.025,0
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.1,0
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.25,0.6
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.5,1.3
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.75,2
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.9,2.9
2026-02-14,2026-03-07,3,nt,pct wk covid lab det,quantile,0.975,4.2
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.025,3.4
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.1,4.5
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.25,5.4
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.5,6.3
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.75,7.3
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.9,8.2
2026-02-14,2026-02-07,-1,on,pct wk covid lab det,quantile,0.975,9.2
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.025,3.8
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.1,4.5
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.25,5.2
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.5,6
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.75,6.7
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.9,7.4
2026-02-14,2026-02-14,0,on,pct wk covid lab det,quantile,0.975,8.5
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.025,3.1
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.1,4
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.25,4.6
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.5,5.2
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.75,5.9
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.9,6.6
2026-02-14,2026-02-21,1,on,pct wk covid lab det,quantile,0.975,7.4
2026-02-14,2026-02-28,2,on,pct wk covid lab det,quantile,0.025,2.7
2026-02-14,2026-02-28,2,on,pct wk covid lab det,quantile,0.1,3.7
2026-02-14,2026-02-28,2,on,pct wk covid lab det,quantile,0.25,4.3
