reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-02-21,2026-02-14,-1,bc,pct wk covid lab det,quantile,0.975,5.2
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.025,1
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.1,1.8
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.25,2.2
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.5,2.8
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.75,3.3
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.9,3.7
2026-02-21,2026-02-21,0,bc,pct wk covid lab det,quantile,0.975,4.4
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.025,1.2
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.1,1.8
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.25,2.1
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.5,2.7
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.75,3.2
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.9,3.6
2026-02-21,2026-02-28,1,bc,pct wk covid lab det,quantile,0.975,4.2
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.025,1
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.1,1.6
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.25,2.2
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.5,2.7
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.75,3.2
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.9,3.7
2026-02-21,2026-03-07,2,bc,pct wk covid lab det,quantile,0.975,4.3
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.025,1
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.1,1.5
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.25,1.9
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.5,2.5
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.75,2.9
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.9,3.4
2026-02-21,2026-03-14,3,bc,pct wk covid lab det,quantile,0.975,3.9
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.025,3.4
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.1,4
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.25,4.6
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.5,5.2
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.75,5.8
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.9,6.4
2026-02-21,2026-02-14,-1,ca,pct wk covid lab det,quantile,0.975,6.9
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.025,3.7
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.1,4.4
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.25,4.7
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.5,5.3
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.75,5.7
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.9,6.1
2026-02-21,2026-02-21,0,ca,pct wk covid lab det,quantile,0.975,6.7
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.025,3.8
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.1,4.3
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.25,4.8
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.5,5.2
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.75,5.8
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.9,6.3
2026-02-21,2026-02-28,1,ca,pct wk covid lab det,quantile,0.975,6.8
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.025,3.6
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.1,4.2
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.25,4.7
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.5,5.3
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.75,5.9
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.9,6.3
2026-02-21,2026-03-07,2,ca,pct wk covid lab det,quantile,0.975,6.9
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.025,3.3
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.1,3.8
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.25,4.3
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.5,4.9
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.75,5.4
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.9,6.1
2026-02-21,2026-03-14,3,ca,pct wk covid lab det,quantile,0.975,6.7
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.025,1.3
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.1,3
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.25,4.2
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.5,5.8
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.75,7.2
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.9,8.5
2026-02-21,2026-02-14,-1,mb,pct wk covid lab det,quantile,0.975,10
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.025,2.3
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.1,3.5
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.25,4.6
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.5,5.6
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.75,6.9
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.9,7.9
2026-02-21,2026-02-21,0,mb,pct wk covid lab det,quantile,0.975,9.5
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.025,2.5
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.1,3.5
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.25,4.2
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.5,5.2
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.75,6.1
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.9,7
2026-02-21,2026-02-28,1,mb,pct wk covid lab det,quantile,0.975,8.4
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.025,2
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.1,2.9
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.25,3.6
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.5,4.6
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.75,5.5
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.9,6.4
2026-02-21,2026-03-07,2,mb,pct wk covid lab det,quantile,0.975,7.7
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.025,1.6
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.1,2.3
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.25,2.9
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.5,3.6
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.75,4.3
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.9,5
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.975,6
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.025,4.9
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.1,5.8
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.25,6.7
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.5,7.5
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.75,8.4
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.9,9.2
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.975,10.1
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.025,5.2
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.1,6.1
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.25,6.5
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.5,7.2
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.75,7.9
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.9,8.4
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.975,9.1
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.025,4.3
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.1,5
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.25,5.5
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.5,6.1
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.75,6.7
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.9,7.3
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.975,7.9
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.025,3.6
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.1,4.2
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.25,4.6
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.5,5.2
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.75,5.8
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.9,6.3
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.975,7
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.025,3.2
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.1,3.9
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.25,4.4
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.5,5
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.75,5.6
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.9,6.2
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.975,6.9
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.25,0
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.5,1.5
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.75,3.4
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.9,4.9
2026-02-21,2026-02-14,-1,nl,pct wk covid lab det,quantile,0.975,6.7
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.25,0.3
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.5,1.5
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.75,2.4
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.9,3.4
2026-02-21,2026-02-21,0,nl,pct wk covid lab det,quantile,0.975,4.6
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.25,0.6
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.5,1.5
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.75,2.4
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.9,3.2
2026-02-21,2026-02-28,1,nl,pct wk covid lab det,quantile,0.975,4.1
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.25,0.4
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.5,1.3
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.75,2.3
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.9,3.1
2026-02-21,2026-03-07,2,nl,pct wk covid lab det,quantile,0.975,4.3
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.25,0.5
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.5,1.4
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.75,2.4
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.9,3.2
2026-02-21,2026-03-14,3,nl,pct wk covid lab det,quantile,0.975,4.3
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.1,0.7
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.25,2.4
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.5,4.1
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.75,5.8
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.9,7.2
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.975,8.9
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.025,1.2
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.1,2.2
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.25,3.2
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.5,4.4
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.75,5.4
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.9,6.2
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.975,7.5
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.025,0.7
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.1,1.7
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.25,2.5
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.5,3.5
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.75,4.3
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.9,5.1
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.975,6
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.025,0.6
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.1,1.8
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.25,2.6
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.5,3.6
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.75,4.8
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.9,5.6
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.975,6.6
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.025,0.6
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.1,1.7
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.25,2.4
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.5,3.5
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.75,4.5
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.9,5.3
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.975,6.4
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.025,4.6
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.1,5.5
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.25,6.5
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.5,7.5
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.75,8.3
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.9,9.3
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.975,10
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.025,4.7
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.1,5.6
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.25,6.4
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.5,7.2
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.75,8
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.9,8.8
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.975,9.7
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.025,4.7
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.1,5.7
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.25,6.4
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.5,7.4
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.75,8.3
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.9,9.2
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.975,10.2
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.025,5
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.1,5.8
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.25,6.7
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.5,7.8
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.75,8.7
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.9,9.8
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.975,10.8
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.025,4.6
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.1,5.3
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.25,6.2
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.5,7.2
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.75,8.2
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.9,9.1
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.975,10.1
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.25,0
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.5,2.6
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.75,6
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.9,8.9
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.975,11.6
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.25,0.7
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.5,2.1
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.75,3.8
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.9,5.2
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.975,7
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.25,1.3
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.5,2.8
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.75,4.5
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.9,6.2
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.975,8.4
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.25,1.2
