reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-05-09,2026-05-09,0,ns,pct wk covid lab det,quantile,0.9,1.8
2026-05-09,2026-05-09,0,ns,pct wk covid lab det,quantile,0.975,2.9
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.5,0.3
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.75,1
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.9,1.6
2026-05-09,2026-05-16,1,ns,pct wk covid lab det,quantile,0.975,2.7
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.5,0.2
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.75,0.8
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.9,1.5
2026-05-09,2026-05-23,2,ns,pct wk covid lab det,quantile,0.975,2.6
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.5,0.2
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.75,0.6
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.9,1.2
2026-05-09,2026-05-30,3,ns,pct wk covid lab det,quantile,0.975,2.1
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.5,0.8
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.75,1.8
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.9,2.6
2026-05-09,2026-05-02,-1,nb,pct wk covid lab det,quantile,0.975,3.5
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.25,0.3
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.5,0.8
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.75,1.2
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.9,1.6
2026-05-09,2026-05-09,0,nb,pct wk covid lab det,quantile,0.975,2.2
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.25,0.2
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.75,1
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.9,1.5
2026-05-09,2026-05-16,1,nb,pct wk covid lab det,quantile,0.975,2.2
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.25,0.2
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.75,0.9
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.9,1.3
2026-05-09,2026-05-23,2,nb,pct wk covid lab det,quantile,0.975,1.8
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.25,0.1
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.5,0.4
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.75,0.7
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.9,1
2026-05-09,2026-05-30,3,nb,pct wk covid lab det,quantile,0.975,1.5
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.75,1.3
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.9,2
2026-05-09,2026-05-02,-1,atlantic,pct wk covid lab det,quantile,0.975,2.7
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.25,0.2
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.75,1
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.9,1.3
2026-05-09,2026-05-09,0,atlantic,pct wk covid lab det,quantile,0.975,1.8
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.25,0.2
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.5,0.5
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.75,0.9
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.9,1.3
2026-05-09,2026-05-16,1,atlantic,pct wk covid lab det,quantile,0.975,1.7
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.25,0.1
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.5,0.4
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.75,0.7
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.9,1.1
2026-05-09,2026-05-23,2,atlantic,pct wk covid lab det,quantile,0.975,1.4
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.25,0.1
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.5,0.3
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.75,0.6
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.9,0.9
2026-05-09,2026-05-30,3,atlantic,pct wk covid lab det,quantile,0.975,1.2
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.1,0.3
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.25,1.1
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.5,1.9
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.75,2.8
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.9,3.6
2026-05-09,2026-05-02,-1,qc,pct wk covid lab det,quantile,0.975,4.5
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.1,0.5
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.25,0.9
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.5,1.3
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.75,1.8
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.9,2.2
2026-05-09,2026-05-09,0,qc,pct wk covid lab det,quantile,0.975,2.8
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.025,0.1
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.1,0.5
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.25,0.8
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.5,1.2
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.75,1.6
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.9,2.1
2026-05-09,2026-05-16,1,qc,pct wk covid lab det,quantile,0.975,2.6
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.1,0.3
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.25,0.6
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.5,1
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.75,1.5
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.9,1.9
2026-05-09,2026-05-23,2,qc,pct wk covid lab det,quantile,0.975,2.4
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.1,0.2
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.25,0.5
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.5,0.8
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.75,1.2
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.9,1.6
2026-05-09,2026-05-30,3,qc,pct wk covid lab det,quantile,0.975,2.1
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.25,0.5
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.5,1.3
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.75,2.1
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.9,3
2026-05-09,2026-05-02,-1,on,pct wk covid lab det,quantile,0.975,3.8
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.1,0.5
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.25,0.9
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.5,1.4
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.75,1.9
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.9,2.4
2026-05-09,2026-05-09,0,on,pct wk covid lab det,quantile,0.975,3
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.1,0.4
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.25,0.8
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.5,1.2
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.75,1.7
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.9,2.2
2026-05-09,2026-05-16,1,on,pct wk covid lab det,quantile,0.975,2.8
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.1,0.2
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.25,0.5
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.5,0.9
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.75,1.4
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.9,1.8
2026-05-09,2026-05-23,2,on,pct wk covid lab det,quantile,0.975,2.3
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.1,0.1
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.25,0.4
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.5,0.7
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.75,1.1
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.9,1.6
2026-05-09,2026-05-30,3,on,pct wk covid lab det,quantile,0.975,2.1
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.5,0.8
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.75,2.3
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.9,3.6
2026-05-09,2026-05-02,-1,mb,pct wk covid lab det,quantile,0.975,5.3
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.25,0.1
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.5,0.8
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.75,1.6
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.9,2.3
2026-05-09,2026-05-09,0,mb,pct wk covid lab det,quantile,0.975,3.2
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.75,1.3
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.9,2
2026-05-09,2026-05-16,1,mb,pct wk covid lab det,quantile,0.975,2.8
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.5,0.5
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.75,1.1
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.9,1.8
2026-05-09,2026-05-23,2,mb,pct wk covid lab det,quantile,0.975,2.6
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.5,0.4
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.75,0.9
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.9,1.5
2026-05-09,2026-05-30,3,mb,pct wk covid lab det,quantile,0.975,2.3
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.75,1.5
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.9,2.2
2026-05-09,2026-05-02,-1,sk,pct wk covid lab det,quantile,0.975,3.3
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.5,0.4
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.75,0.8
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.9,1.2
2026-05-09,2026-05-09,0,sk,pct wk covid lab det,quantile,0.975,1.9
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.5,0.3
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.75,0.7
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.9,1.1
2026-05-09,2026-05-16,1,sk,pct wk covid lab det,quantile,0.975,1.6
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.5,0.3
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.75,0.6
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.9,0.9
2026-05-09,2026-05-23,2,sk,pct wk covid lab det,quantile,0.975,1.6
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.25,0
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.5,0.2
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.75,0.5
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.9,0.8
2026-05-09,2026-05-30,3,sk,pct wk covid lab det,quantile,0.975,1.3
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.25,0.4
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.5,1
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.75,1.7
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.9,2.2
2026-05-09,2026-05-02,-1,prairies,pct wk covid lab det,quantile,0.975,2.9
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.1,0.2
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.25,0.5
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.5,0.8
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.75,1.1
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.9,1.4
2026-05-09,2026-05-09,0,prairies,pct wk covid lab det,quantile,0.975,1.8
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.1,0.1
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.25,0.4
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.5,0.6
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.75,0.9
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.9,1.2
2026-05-09,2026-05-16,1,prairies,pct wk covid lab det,quantile,0.975,1.5
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.1,0
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.25,0.3
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.5,0.5
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.75,0.8
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.9,1
2026-05-09,2026-05-23,2,prairies,pct wk covid lab det,quantile,0.975,1.4
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.1,0.1
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.25,0.2
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.5,0.4
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.75,0.7
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.9,0.9
2026-05-09,2026-05-30,3,prairies,pct wk covid lab det,quantile,0.975,1.3
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.1,0.6
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.25,1.3
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.5,2.1
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.75,2.8
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.9,3.6
2026-05-09,2026-05-02,-1,bc,pct wk covid lab det,quantile,0.975,4.4
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.1,0.3
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.25,0.7
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.5,1.1
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.75,1.5
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.9,1.8
2026-05-09,2026-05-09,0,bc,pct wk covid lab det,quantile,0.975,2.3
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.1,0.3
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.25,0.6
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.5,1
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.75,1.4
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.9,1.8
2026-05-09,2026-05-16,1,bc,pct wk covid lab det,quantile,0.975,2.3
2026-05-09,2026-05-23,2,bc,pct wk covid lab det,quantile,0.025,0
2026-05-09,2026-05-23,2,bc,pct wk covid lab det,quantile,0.1,0.3
2026-05-09,2026-05-23,2,bc,pct wk covid lab det,quantile,0.25,0.6
2026-05-09,2026-05-23,2,bc,pct wk covid lab det,quantile,0.5,0.9
2026-05-09,2026-05-23,2,bc,pct wk covid lab det,quantile,0.75,1.3
