reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.75,5.7
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.9,6.7
2026-02-21,2026-03-14,3,mb,pct wk covid lab det,quantile,0.975,8
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.025,4.6
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.1,5.5
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.25,6.5
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.5,7.5
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.75,8.4
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.9,9.4
2026-02-21,2026-02-14,-1,on,pct wk covid lab det,quantile,0.975,10.1
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.025,4
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.1,4.7
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.25,5.4
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.5,6.1
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.75,6.7
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.9,7.4
2026-02-21,2026-02-21,0,on,pct wk covid lab det,quantile,0.975,8.2
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.025,3.7
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.1,4.5
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.25,5.1
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.5,5.9
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.75,6.6
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.9,7.3
2026-02-21,2026-02-28,1,on,pct wk covid lab det,quantile,0.975,8.1
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.025,3.7
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.1,4.3
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.25,5
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.5,5.8
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.75,6.5
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.9,7.3
2026-02-21,2026-03-07,2,on,pct wk covid lab det,quantile,0.975,8
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.025,3.6
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.1,4.2
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.25,4.9
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.5,5.7
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.75,6.5
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.9,7.2
2026-02-21,2026-03-14,3,on,pct wk covid lab det,quantile,0.975,8
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.025,2
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.1,2.8
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.25,3.4
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.5,4.1
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.75,4.7
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.9,5.3
2026-02-21,2026-02-14,-1,ab,pct wk covid lab det,quantile,0.975,5.9
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.025,2.3
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.1,2.8
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.25,3.3
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.5,3.7
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.75,4.1
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.9,4.5
2026-02-21,2026-02-21,0,ab,pct wk covid lab det,quantile,0.975,5
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.025,2.3
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.1,2.8
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.25,3.2
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.5,3.6
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.75,4.1
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.9,4.5
2026-02-21,2026-02-28,1,ab,pct wk covid lab det,quantile,0.975,5.1
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.025,2.2
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.1,2.7
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.25,3.1
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.5,3.6
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.75,4
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.9,4.4
2026-02-21,2026-03-07,2,ab,pct wk covid lab det,quantile,0.975,5
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.025,2.1
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.1,2.5
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.25,2.9
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.5,3.4
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.75,3.9
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.9,4.3
2026-02-21,2026-03-14,3,ab,pct wk covid lab det,quantile,0.975,4.9
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.025,2.4
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.1,3.3
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.25,4
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.5,4.9
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.75,5.7
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.9,6.5
2026-02-21,2026-02-14,-1,atlantic,pct wk covid lab det,quantile,0.975,7.2
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.025,3.7
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.1,4.2
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.25,4.7
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.5,5.3
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.75,6
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.9,6.5
2026-02-21,2026-02-21,0,atlantic,pct wk covid lab det,quantile,0.975,7.2
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.025,3.3
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.1,4
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.25,4.5
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.5,5.1
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.75,5.7
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.9,6.3
2026-02-21,2026-02-28,1,atlantic,pct wk covid lab det,quantile,0.975,7
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.025,3.1
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.1,3.6
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.25,4.1
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.5,4.7
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.75,5.3
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.9,6
2026-02-21,2026-03-07,2,atlantic,pct wk covid lab det,quantile,0.975,6.6
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.025,2.7
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.1,3.4
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.25,3.9
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.5,4.5
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.75,5.2
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.9,5.9
2026-02-21,2026-03-14,3,atlantic,pct wk covid lab det,quantile,0.975,6.6
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.025,4.9
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.1,5.8
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.25,6.7
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.5,7.5
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.75,8.4
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.9,9.2
2026-02-21,2026-02-14,-1,nb,pct wk covid lab det,quantile,0.975,10.1
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.025,5.5
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.1,6.4
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.25,6.9
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.5,7.6
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.75,8.3
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.9,8.9
2026-02-21,2026-02-21,0,nb,pct wk covid lab det,quantile,0.975,9.6
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.025,5.1
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.1,5.9
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.25,6.5
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.5,7.2
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.75,7.9
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.9,8.6
2026-02-21,2026-02-28,1,nb,pct wk covid lab det,quantile,0.975,9.4
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.025,4.8
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.1,5.6
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.25,6.2
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.5,7
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.75,7.8
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.9,8.5
2026-02-21,2026-03-07,2,nb,pct wk covid lab det,quantile,0.975,9.4
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.025,4.2
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.1,5.1
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.25,5.8
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.5,6.6
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.75,7.4
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.9,8.2
2026-02-21,2026-03-14,3,nb,pct wk covid lab det,quantile,0.975,9.1
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.1,0.7
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.25,2.3
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.5,4
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.75,5.7
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.9,7
2026-02-21,2026-02-14,-1,ns,pct wk covid lab det,quantile,0.975,8.7
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.025,1.4
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.1,2.5
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.25,3.7
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.5,5.1
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.75,6.2
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.9,7.2
2026-02-21,2026-02-21,0,ns,pct wk covid lab det,quantile,0.975,8.6
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.025,1
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.1,2.4
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.25,3.5
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.5,4.8
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.75,6
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.9,7
2026-02-21,2026-02-28,1,ns,pct wk covid lab det,quantile,0.975,8.3
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.025,0.7
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.1,2
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.25,2.9
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.5,4
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.75,5.3
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.9,6.2
2026-02-21,2026-03-07,2,ns,pct wk covid lab det,quantile,0.975,7.3
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.025,0.7
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.1,2
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.25,2.8
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.5,4
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.75,5.2
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.9,6.1
2026-02-21,2026-03-14,3,ns,pct wk covid lab det,quantile,0.975,7.4
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.025,3.7
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.1,4.6
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.25,5.6
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.5,6.6
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.75,7.6
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.9,8.6
2026-02-21,2026-02-14,-1,sk,pct wk covid lab det,quantile,0.975,9.9
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.025,3.7
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.1,4.4
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.25,5.1
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.5,5.8
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.75,6.5
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.9,7.2
2026-02-21,2026-02-21,0,sk,pct wk covid lab det,quantile,0.975,8.2
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.025,3.5
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.1,4.3
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.25,4.9
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.5,5.6
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.75,6.3
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.9,7
2026-02-21,2026-02-28,1,sk,pct wk covid lab det,quantile,0.975,7.9
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.025,3.4
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.1,4.1
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.25,4.7
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.5,5.4
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.75,6.2
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.9,6.9
2026-02-21,2026-03-07,2,sk,pct wk covid lab det,quantile,0.975,7.9
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.025,3.3
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.1,3.9
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.25,4.5
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.5,5.3
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.75,6.1
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.9,6.9
2026-02-21,2026-03-14,3,sk,pct wk covid lab det,quantile,0.975,7.9
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.25,0
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.5,2.6
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.75,5.9
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.9,8.8
2026-02-21,2026-02-14,-1,pe,pct wk covid lab det,quantile,0.975,11.5
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.25,0.9
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.5,2.8
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.75,5
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.9,6.8
2026-02-21,2026-02-21,0,pe,pct wk covid lab det,quantile,0.975,9.3
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.25,1.5
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.5,3.3
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.75,5.4
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.9,7.4
2026-02-21,2026-02-28,1,pe,pct wk covid lab det,quantile,0.975,10
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.25,1.1
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.5,2.8
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.75,4.7
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.9,6.5
2026-02-21,2026-03-07,2,pe,pct wk covid lab det,quantile,0.975,8.5
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.025,0
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.1,0
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.25,1
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.5,2.7
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.75,4.5
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.9,6.5
2026-02-21,2026-03-14,3,pe,pct wk covid lab det,quantile,0.975,8.7
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.025,2.7
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.1,3.5
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.25,4.1
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.5,4.7
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.75,5.4
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.9,6.1
2026-02-21,2026-02-14,-1,prairies,pct wk covid lab det,quantile,0.975,6.7
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.025,2.8
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.1,3.4
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.25,3.8
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.5,4.3
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.75,4.8
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.9,5.2
2026-02-21,2026-02-21,0,prairies,pct wk covid lab det,quantile,0.975,5.8
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.025,2.8
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.1,3.4
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.25,3.8
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.5,4.2
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.75,4.7
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.9,5.1
2026-02-21,2026-02-28,1,prairies,pct wk covid lab det,quantile,0.975,5.7
2026-02-21,2026-03-07,2,prairies,pct wk covid lab det,quantile,0.025,2.7
2026-02-21,2026-03-07,2,prairies,pct wk covid lab det,quantile,0.1,3.2
2026-02-21,2026-03-07,2,prairies,pct wk covid lab det,quantile,0.25,3.6
