reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-31,pct wk covid lab det,2,2026-02-14,mb,quantile,0.9,6.19502924316105
2026-01-31,pct wk covid lab det,2,2026-02-14,mb,quantile,0.975,7.21502924316105
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.025,0.7139979987971561
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.1,1.9039979987971556
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.25,2.9714979987971555
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.5,4.143997998797156
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.75,5.316497998797156
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.9,6.383997998797156
2026-01-31,pct wk covid lab det,3,2026-02-21,mb,quantile,0.975,7.5739979987971555
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.025,7.5711200000000005
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.1,8.032160000000001
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.25,8.44574
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.5,8.9
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.75,9.35426
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.9,9.76784
2026-01-31,pct wk covid lab det,-1,2026-01-24,nb,quantile,0.975,10.22888
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.025,5.726548517136835
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.1,6.406548517136835
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.25,7.016548517136835
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.5,7.686548517136835
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.75,8.356548517136835
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.9,8.966548517136834
2026-01-31,pct wk covid lab det,0,2026-01-31,nb,quantile,0.975,9.646548517136836
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.025,4.624163835177989
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.1,5.47416383517799
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.25,6.236663835177989
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.5,7.074163835177989
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.75,7.91166383517799
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.9,8.674163835177989
2026-01-31,pct wk covid lab det,1,2026-02-07,nb,quantile,0.975,9.52416383517799
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.025,3.650087329771211
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.1,4.670087329771211
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.25,5.585087329771211
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.5,6.590087329771211
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.75,7.595087329771211
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.9,8.51008732977121
2026-01-31,pct wk covid lab det,2,2026-02-14,nb,quantile,0.975,9.530087329771211
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.025,2.7771771389245385
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.1,3.967177138924538
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.25,5.034677138924538
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.5,6.207177138924538
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.75,7.379677138924539
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.9,8.447177138924538
2026-01-31,pct wk covid lab det,3,2026-02-21,nb,quantile,0.975,9.637177138924539
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.025,0.903168
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.1,1.2698239999999998
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.25,1.598736
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.5,1.96
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.75,2.321264
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.9,2.650176
2026-01-31,pct wk covid lab det,-1,2026-01-24,nl,quantile,0.975,3.016832
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.025,0.15254598884466963
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.1,1.104557434503779
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.25,1.9585677019332743
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.5,2.8965789792738676
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.75,3.8345902566144607
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.9,4.688600524043956
2026-01-31,pct wk covid lab det,0,2026-01-31,nl,quantile,0.975,5.640611969703066
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.025,0.0
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.1,0.484328074117248
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.25,1.475578074117248
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.5,2.564328074117248
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.75,3.653078074117248
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.9,4.644328074117248
2026-01-31,pct wk covid lab det,1,2026-02-07,nl,quantile,0.975,5.749328074117248
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.025,0.0
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.1,0.0
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.25,1.0438761376998174
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.5,2.3503761376998176
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.75,3.656876137699818
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.9,4.846376137699818
2026-01-31,pct wk covid lab det,2,2026-02-14,nl,quantile,0.975,6.172376137699818
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.025,0.0
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.1,0.0
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.25,0.6675444228848624
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.5,2.1917944228848625
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.75,3.7160444228848624
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.9,5.103794422884862
2026-01-31,pct wk covid lab det,3,2026-02-21,nl,quantile,0.975,6.6507944228848626
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.025,5.716775999999999
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.1,6.151568
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.25,6.541602
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.5,6.97
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.75,7.398397999999999
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.9,7.788431999999999
2026-01-31,pct wk covid lab det,-1,2026-01-24,ns,quantile,0.975,8.223224
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.025,5.320168597168505
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.1,6.000168597168504
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.25,6.610168597168505
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.5,7.280168597168505
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.75,7.9501685971685045
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.9,8.560168597168504
2026-01-31,pct wk covid lab det,0,2026-01-31,ns,quantile,0.975,9.240168597168505
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.025,4.774098397195329
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.1,5.624098397195329
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.25,6.386598397195328
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.5,7.224098397195329
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.75,8.06159839719533
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.9,8.824098397195328
2026-01-31,pct wk covid lab det,1,2026-02-07,ns,quantile,0.975,9.67409839719533
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.025,4.205519553475124
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.1,5.225519553475124
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.25,6.140519553475124
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.5,7.145519553475124
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.75,8.150519553475124
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.9,9.065519553475124
2026-01-31,pct wk covid lab det,2,2026-02-14,ns,quantile,0.975,10.085519553475123
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.025,3.62237356610172
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.1,4.812373566101719
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.25,5.879873566101719
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.5,7.0523735661017195
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.75,8.224873566101719
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.9,9.29237356610172
2026-01-31,pct wk covid lab det,3,2026-02-21,ns,quantile,0.975,10.48237356610172
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.025,5.149904
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.1,5.576672
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.25,5.959508
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.5,6.38
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.75,6.800492
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.9,7.1833279999999995
2026-01-31,pct wk covid lab det,-1,2026-01-24,nt,quantile,0.975,7.6100959999999995
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.025,2.8532825553075245
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.1,4.4599930875813945
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.25,5.901306947415307
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.5,7.4843893836263256
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.75,9.067471819837344
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.9,10.508785679671256
2026-01-31,pct wk covid lab det,0,2026-01-31,nt,quantile,0.975,12.115496211945127
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.025,1.4988585383239075
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.1,3.274310833601133
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.25,4.866995980835115
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.5,6.6163386835347335
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.75,8.365681386234353
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.9,9.958366533468334
2026-01-31,pct wk covid lab det,1,2026-02-07,nt,quantile,0.975,11.733818828745559
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.025,0.44587284494546164
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.1,2.444244909641084
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.25,4.23690220297098
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.5,6.2058864431857845
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.75,8.174870683400588
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.9,9.967527976730485
2026-01-31,pct wk covid lab det,2,2026-02-14,nt,quantile,0.975,11.965900041426107
2026-01-31,pct wk covid lab det,3,2026-02-21,nt,quantile,0.025,0.0
